place_name,alternate_names,state,country,latitude,longitude,timezone_hours,altitude/elevation
Samandag,Alevisik|As Suwaydiyah|Saman Daghi|Samandag|Samandagi|Seleucia|Seleucia Pieria|Seleukeia|Suwaydiyah|Yukari Alevisik|Zeugma|alswydyt|sman daghy|swydyt,Hatay,Turkey,36.08012,35.97603,3.0,20.0
Akbez,Akbaz|Akbez|Akbezsalman Usagi|Salmanusagi,Hatay,Turkey,36.85551,36.51788,3.0,624.0
Salihli,Salihli,Manisa,Turkey,38.48258,28.14774,3.0,109.0
Saimbeyli,Hacin|Hajin|Rumlu|Saimbeyli,Adana,Turkey,37.98632,36.09056,3.0,982.0
Reyhanli,Airandji|Airanndji|Airinge|Ayranci|Rayhaniyah|Rehaniye|Rejkhanly|Reyhaniye|Reyhanli|`Ayranj|alryhanyt|ryhanyt,Hatay,Turkey,36.26791,36.56747,3.0,153.0
Refahiye,Gercanis|Refahiye,Erzincan,Turkey,39.89315,38.76607,3.0,1598.0
Pozanti,Posenti|Pozanti|Pozanty|Pozenti|bo zan te|pwzanty,Adana,Turkey,37.42778,34.87167,3.0,827.0
Poyracik,Poyracik|Poyrazcik,İzmir Province,Turkey,39.08722,27.35099,3.0,70.0
Polatli,Polath|Polatli|Polatly|bo la te lei|pwlatly,Ankara,Turkey,39.57715,32.14132,3.0,855.0
Pinarbasi,Azize|Azizie|Aziziye|Pinarbasi,Kayseri,Turkey,38.72285,36.39314,3.0,1509.0
Pervari,Hashir|Pervari,Siirt,Turkey,37.93573,42.54927,3.0,1294.0
Pertek,Pertag|Pertage|Pertek|pei er tai ke|prtk,Tunceli,Turkey,38.86574,39.32273,3.0,1058.0
Pazaryeri,Pazarcik|Pazaryeri,Bilecik,Turkey,39.99395,29.90424,3.0,808.0
Pazarlar,Pazarcokyaka|Pazarlar,Kütahya,Turkey,38.995,29.12583,3.0,936.0
Pazarcik,Pazarcik|Pazardzhik,Kahramanmaraş,Turkey,37.48685,37.29961,3.0,787.0
Payallar,,Antalya,Turkey,36.6016,31.85057,3.0,35.0
Patnos,Patnoc|Patnos,Ağrı,Turkey,39.22493,42.85693,3.0,1630.0
Pasinler,Hasankale|Pasen|Pasinler,Erzurum,Turkey,39.97975,41.66997,3.0,1663.0
Pamukkale,Ecirli|Hierapolis|Hierapolis de Frigia|Hierapolis-Pamukkale|Hieropolis|Mien-fa-pau|Pamoukale|Pamukale|Pamukkale|hieraporisu-pamukkare|mian hua bao|pa mu kkale|pamugkalle|pamuk-kale|pamukkale|pmwqlh,Denizli,Turkey,37.91644,29.11729,3.0,255.0
Palu,Palu|Paluyah,Elazığ,Turkey,38.69135,39.91984,3.0,889.0
OEzdere,Kesre|OEzdere Cumhuriyet|Ozdere,İzmir Province,Turkey,38.01611,27.12806,3.0,74.0
OEzalp,Karakalli|Karkalli|Ozalp,Van,Turkey,38.65455,43.98869,3.0,1985.0
Ovacik,Blur|Marasalcakmak|Maresalcakmak|Ovacik|Ovadzhyk|Pulur|awwajk  twnjyly|plwwr,Tunceli,Turkey,39.35259,39.2089,3.0,1233.0
Osmaniye,Asmanie|Cebelibereket|Gebelibereket|Kinikan|Osmanie|Osmanigie|Osmanije|Osmaniye|ao si man ni ye|oseumaniye|osmanie|osumanie,Osmaniye,Turkey,37.07417,36.24778,3.0,128.0
Ortakoey,Ortakoy,Aksaray,Turkey,38.73728,34.03866,3.0,1226.0
Ortakoey,Girherin|Gulharin|Gulharrin|Gyul'kharin|Harin|Harrin|Hirrin|Ortakej|Ortako'j|Ortakoey|Ortakoy,Mardin,Turkey,37.22296,40.78404,3.0,561.0
Ortaca,Ortaca,Muğla,Turkey,36.83915,28.76457,3.0,30.0
Orhaneli,Adranos|Atranos|Beyce|Orhaneli|adrnws|atranws|atrnws|bkjh,Bursa Province,Turkey,39.90333,28.99056,3.0,515.0
OEmerli,Maserti|Omerli,Mardin,Turkey,37.39903,40.95442,3.0,1093.0
Oguzeli,Buyuk Kizilhisar|Oguzeli,Gaziantep,Turkey,36.96572,37.51339,3.0,688.0
OEdemis,Eudemish|Hypaepa|OEdemis|Odemis,İzmir Province,Turkey,38.2278,27.96955,3.0,129.0
Nusaybin,Antiocheia|Nasabina|Nisibin|Nisibis|Nissibine|Nusaybin|Nuseybin|Nuzajbin|nshybyn|nsybyn,Mardin,Turkey,37.07028,41.21465,3.0,476.0
Nurhak,Nurhak,Kahramanmaraş,Turkey,37.96366,37.44047,3.0,1384.0
Nizip,Nezip|Nizip|Nizipe,Gaziantep,Turkey,37.00972,37.79417,3.0,524.0
Nigde,Nigdah|Nigde|Nigdeh|Nigdi|Niide|Nijdeh|ni dai|nide|nigde|nyghdh|nyghdt,Niğde Province,Turkey,37.96583,34.67935,3.0,1243.0
Nevsehir,Muskara|NAV|Nevsechir|Nevsehir|Nevshehr|Nevshekhir|nebeusyehileu|nei fu xie xi er|nevshehiri|nevushehiru|nwshhr,Nevşehir Province,Turkey,38.625,34.71222,3.0,1213.0
Nazilli,Nasly|Nazili|Nazilis|Nazilli|Pazarkoy|na ji li|nazyly,Aydın,Turkey,37.91631,28.32225,3.0,89.0
Narli,Narli,Kahramanmaraş,Turkey,37.39148,37.13614,3.0,588.0
Mutki,Mutki,Bitlis,Turkey,38.40624,41.92018,3.0,1567.0
Mut,Mut,Mersin,Turkey,36.64389,33.43885,3.0,311.0
Mus,MSR|Mus|Mush|mu shen|mushi|mushu|musyu|mwsh|mwwsh,Muş,Turkey,38.73163,41.48482,3.0,1420.0
Mugla,Mentese|Menteshe|Mobolla|Mougla|Mughla|Mughlah|Mugla|Muula|mghla|mu la|mughla|mulla|mwghla|mwghlh,Muğla,Turkey,37.21807,28.3665,3.0,672.0
Mucur,Mucur,Kırşehir,Turkey,39.06147,34.38286,3.0,1084.0
Milas,BJV|Milas|Mylasa|mi la si|mylas,Muğla,Turkey,37.31639,27.78389,3.0,52.0
Midyat,Estil|Medeat|Mid'jat|Midyad|Midyat|Mityat|mdyad|mdyat|mdyd|mi di ya te|mydyat,Mardin,Turkey,37.41908,41.33909,3.0,949.0
Mersin,Icel|Mersin|Mersina|Mersine|Mersino|Merson|Mersyna|Myrte|QIN|Zephyrium,Mersin,Turkey,36.81196,34.63886,3.0,10.0
Menemen,Distretto di Menemen|Menemen|Menemeni|Temnos,İzmir Province,Turkey,38.60754,27.06938,3.0,17.0
Mazidagi,Mahallimentina|Mazidagi|Samarli|Samrah,Mardin,Turkey,37.47801,40.48152,3.0,1067.0
Marmaris,Mararis|Marmarice|Marmaris|Physcus|QRQ|ma er ma li si gang|maleumaliseu|marmaris|marmarys|marumarisu|mrmarys|mrmrys,Muğla,Turkey,36.855,28.27417,3.0,8.0
Mardin,MQM|Marde|Mardin|Marntin|Merdin|ma er ding|maleudin|mardini|mardn|mardyn|marudin|mrdyn,Mardin,Turkey,37.31309,40.74357,3.0,1056.0
Manisa,Magnesia|Magnesia ad Sipylum|Magnesia am Sipylos|Magnisiyah|Mahnisa|Manisa|Manissa|Sarouhan|Saruhan,Manisa,Turkey,38.61202,27.42647,3.0,77.0
Manavgat,Manavgat,Antalya,Turkey,36.78672,31.44086,3.0,85.0
Malazgirt,Kale|Malazgirt|Malazkirt|Manazgerd,Muş,Turkey,39.1465,42.53536,3.0,1510.0
Malatya,MLX|Malat'ja|Malateia|Malatia|Malatija|Malatiyah|Malatja|Malatya|Meleti|Meletiye|Melitene|ma la di ya|malatia|mallatia|maratiya|mltyh|mltyt,Malatya,Turkey,38.35018,38.31667,3.0,963.0
Mahmutlar,Mahmutlar,Antalya,Turkey,36.49463,32.09085,3.0,8.0
Lice,Lice|Lijje,Diyarbakır Province,Turkey,38.45821,40.63888,3.0,979.0
Kuyucak,Kayancuk|Kuyucak,Aydın,Turkey,37.9133,28.45917,3.0,121.0
Kuetahya,Cotiaeum|Cotyaeum|KZR|Kioutacheia|Kiutahija|Kjutakh'ja|Kjutakhija|Kjutakhja|Kuetahiya|Kuetahj|Kuetahya|Kutahiyah|Kutahya|Kutaia|Kutakh'ja|Kutakhja|Kutaya|kutahia|kwitahia|kwtahyh|kwtahyt|kyutahiya|qu ta xi ya,Kütahya,Turkey,39.42417,29.98333,3.0,947.0
Kusadasi,Efes|Kusadasi|Kush Adasi|Kushadasi|Kushadassi|Kushadasy|Kuushadasy|Marathesium|Nea Ephesus|Scalanuova|Skala Nuova|Skalanova|ku sha da se|kushadas|kushadasi|kushadasu|kusyadaseu,Aydın,Turkey,37.86014,27.25713,3.0,9.0
Kurttepe,Kurttepe|lang qiu,Adana,Turkey,37.05472,35.2757,3.0,130.0
Kurtalan,Kurtalan|Misirdic|Misric,Siirt,Turkey,37.92533,41.68493,3.0,715.0
Beykonak,Beykonak,Antalya,Turkey,36.32573,30.30302,3.0,1.0
Kumcati,Dergul|Dergyul'|Kumcati,Şırnak,Turkey,37.47334,42.31626,3.0,593.0
Kuluncak,Kuluncak,Malatya,Turkey,38.87656,37.66279,3.0,1243.0
Kulu,Kulu,Konya,Turkey,39.09513,33.07989,3.0,983.0
Kulp,Kulp,Diyarbakır Province,Turkey,38.49754,41.00668,3.0,998.0
Kula,Kovla|Kul|Kula|Opsicium,Manisa,Turkey,38.54726,28.64976,3.0,671.0
Kuecuekcigli,Bosnak|Cigli|Kucuk Cigli|Kucukcigli,İzmir Province,Turkey,38.50801,27.0554,3.0,67.0
Kozluk,Kozluk,Batman,Turkey,38.19118,41.47775,3.0,937.0
Kozan,Flaviopolis|Kozan|Sis,Adana,Turkey,37.45517,35.81573,3.0,140.0
Kovancilar,Kovancilar,Elazığ,Turkey,38.71882,39.86268,3.0,971.0
Koesk,Kosk,Aydın,Turkey,37.85333,28.05167,3.0,75.0
Korkuteli,Istanos|Korkudeli|Korkuteli|Kuorkuuteli|ke er ku tai li|kwkwtyly|qwrkhw tyly|qwrqwdaly,Antalya,Turkey,37.06498,30.19565,3.0,994.0
Korkut,Korkut,Muş,Turkey,38.7339,41.78396,3.0,1295.0
Konya,Conia|Gonia|Iconio|Iconium|Ikonio|Ikoniow|KYA|Ko'niya|Kon'ja|Koni|Konia|Konieh|Konija|Konja|Konjao|Konya|Kuniyah|Kuon'ja|Qonia|Qonya|Qonye|ke ni ya|kean'ya|kon'ya|koni'a|konia|qwnyh|qwnyt,Konya,Turkey,37.87135,32.48464,3.0,1030.0
Konakli,Konakli,Antalya,Turkey,36.59251,31.89539,3.0,70.0
Konak,,İzmir Province,Turkey,38.4,27.1,3.0,99.0
Kocarli,Kocarli,Aydın,Turkey,37.76113,27.70583,3.0,37.0
Kocakoey,Kocakoy,Diyarbakır Province,Turkey,38.28889,40.49786,3.0,900.0
Kocahasanli,Kocahasanli,Mersin,Turkey,36.58417,34.27359,3.0,26.0
Kiziltepe,Kiziltepe|Kochisar|Kochkhisar|Kyzyltepe,Mardin,Turkey,37.18836,40.57723,3.0,480.0
Serinhisar,Kizilhisar|Serinhisar,Denizli,Turkey,37.58105,29.26639,3.0,958.0
Kizilcasar,Kizilcasar|Kizildzhashar,Ankara,Turkey,39.82264,32.73292,3.0,1141.0
Kirsehir,Justinianopolis|Kirsechir|Kirsehir|Kirshahr|Kirshehr|Kirshekhir|Kurshekhir|Kyrshehkhir|Kyrshekhir|Kyryshekhir|Mocissus|Mokissus|Qirseher|ke er xie xi er|kileusyehileu|kirasehara|kirasehira|kirishehiri|kirshehiri|krshhr|kurushehiru|qr shhr|qrshhr,Kırşehir,Turkey,39.14583,34.16389,3.0,997.0
Kirkagac,Kirkagac|Nacrasa,Manisa,Turkey,39.10638,27.66925,3.0,213.0
Kirikkale,Kirikale|Kirikkale|Kurukkale|Kyrykale|Kyrykkale|Qirixqele|ke lei ke ka lai|kilikalle|kirikale|kirikkale|krykalh|kurukkare|kyrkaly,Kırıkkale,Turkey,39.84528,33.50639,3.0,731.0
Kirikhan,Kirikhan|qry khan|qrykhan,Hatay,Turkey,36.49939,36.35755,3.0,162.0
Kirecocagi,Kirecocagi|Kirecocagi Koyu,Adana,Turkey,37.05,35.23333,3.0,125.0
Kiraz,Kelasi|Keles|Kelez|Kiraz,İzmir Province,Turkey,38.23056,28.20444,3.0,305.0
Kinik,Kinik,İzmir Province,Turkey,39.08722,27.38333,3.0,84.0
Kilis,Ciliza|Kilis|Kilisas|Kilita|ji li si|kilisa|kilisi|killiseu|kirisu|kls|kyls|kylys,Kilis,Turkey,36.71611,37.115,3.0,660.0
Keskin,Denek|Denekmadeni|Keskin|Maden,Kırıkkale,Turkey,39.67306,33.61361,3.0,1140.0
Kepsut,Kepsit|Kepsut,Balıkesir,Turkey,39.68889,28.15222,3.0,88.0
Kemeragzi,Kemeragzi|Kemeragzy,Antalya,Turkey,37.10647,30.39864,3.0,884.0
Kemer,Eskikoy|Kemer,Antalya,Turkey,36.59778,30.56056,3.0,24.0
Kemalpasa,Karabel|Kemal'pasha|Kemalpasa|Nif|Nymphaeum,İzmir Province,Turkey,38.42621,27.41731,3.0,211.0
Keciborlu,Keciborlu,Isparta,Turkey,37.9425,30.30222,3.0,994.0
Keban,Gumusmadeni|Keban,Elazığ,Turkey,38.7938,38.73517,3.0,746.0
Kayseri,ASR|Caesarea|Caesarea in Cappadocia|Casarea|Cearee|Cesarea|Cesarea de Capadocia|Cesarea in Cappadocia|Cesaree|Eusebeia|Kaisareia|Kaisaria|Kaisarie|Kaisarije|Kaiseri|Kaiseris|Kaizarie|Kajseri|Kajsery|Kayseri|Khuajseri|Mazaca|Qaisariye|Qayseri|ka'iseri|kai sai li|kaiseli|kaiseri|kayaseri|kayiseri|ki se ri|qysry|qysryh|qysryt|qyysry,Kayseri,Turkey,38.73222,35.48528,3.0,1054.0
Kayapinar,Ayinkaf|Ayinkar|Ayinkef|Aynnkyaf|Habezbeni|Kayapinar|Khabezbeni,Batman,Turkey,37.55762,41.16231,3.0,1154.0
Kayabaglar,Kayabaglar|Zokayit,Siirt,Turkey,37.98599,41.66756,3.0,839.0
Kas,Andifli|Andiphilo|Antiphellus|Kas|Kash|Kuash|ka shen,Antalya,Turkey,36.20176,29.63766,3.0,22.0
Karsiyaka,Cordaleo|Cordelio|Karshyjaka|Karsiyaka|Kordelio,İzmir Province,Turkey,38.45772,27.1142,3.0,13.0
Karliova,Kanires|Karliova,Bingöl,Turkey,39.29044,41.00594,3.0,1835.0
Karayazi,Bayrakdar|Bayraktar|Karayazi,Erzurum,Turkey,39.69604,42.14277,3.0,2260.0
Karatas,Karatas|Kucukkaratas|Kuecuekkaratas,Adana,Turkey,36.58204,35.37014,3.0,10.0
Karapinar,Karapinar|Sultaniye,Konya,Turkey,37.71596,33.55064,3.0,995.0
Karaman,Ak Yokus|Darende|Karaman|Karamana|Karamanas|Kuaraman|Laranda|Qereman|ka la man|kalaman|karaman|karamana|karamani|qraman|qrman,Karaman,Turkey,37.18111,33.215,3.0,1037.0
Karakoyunlu,Karakoyun|Karakoyunlu,Iğdır,Turkey,39.87036,43.63014,3.0,1888.0
Agri,AJI|Aari|Agiri|Agr|Agri|Agry|Agury|Ahras|Karakilise|Karakose|Provinsi Agri|Qerekose|a lei|aghri|aghry|agri|ali|ari|aru,Ağrı,Turkey,39.71467,43.04015,3.0,1622.0
Karakocan,Karakocan|Karakodzhana|Tepe|Tepekoy,Elazığ,Turkey,38.95178,40.02706,3.0,1087.0
Karakise,Karakese|Karakise,Hatay,Turkey,36.85,36.21667,3.0,53.0
Karakecili,Karakecili,Kırıkkale,Turkey,39.59417,33.37778,3.0,837.0
Karaisali,Ceceli|Karaisali,Adana,Turkey,37.25667,35.05889,3.0,271.0
Karacoban,Karacoban,Erzurum,Turkey,39.34364,42.09918,3.0,1522.0
Karacasu,Karacasu,Aydın,Turkey,37.72816,28.60569,3.0,547.0
Karacaoeren,Karacaoren,Gaziantep,Turkey,37.47789,37.68225,3.0,659.0
Kangal,Kangal,Sivas,Turkey,39.23354,37.39111,3.0,1532.0
Kaman,Kaman|Kaman i Kirsehir|Keman|ka man|kaman,Kırşehir,Turkey,39.3575,33.72389,3.0,1126.0
Kale,,Malatya,Turkey,39.03333,38.0,3.0,1870.0
Kale,Kale,Denizli,Turkey,37.43917,28.84528,3.0,1059.0
Kahta,Kahta|Kakhta|Kolik|Koluk|gkty|kahata|kahta|kakhta|kwlk|kyahta,Adıyaman Province,Turkey,37.78552,38.6237,3.0,722.0
Kahramanmaras,Caesarea Germanicia|Germanicea Marqasi|Gurgum|KCM|Kachramanmaras|Kachramanmarasas|Kahramanmaras|Kahromanmaros|Kakhramanmarash|Kuag'ramanmarash|Maraache|Marache|Maraix|Maras|Marasch|Marash|Marasion|Meres|ka he la man ma la shen|kafuramanmarashu|kaharamanamarasa|kahiramanimarasi|kahramanamarasa|kahramanmarashi|kalamanmalasyu|qhrman mrash,Kahramanmaraş,Turkey,37.5847,36.92641,3.0,564.0
Kadisehri,Kadisehir|Kadisehri,Yozgat,Turkey,39.99568,35.79193,3.0,1048.0
Kadirli,Kadirli|Karszulkadriye,Osmaniye,Turkey,37.37389,36.09611,3.0,82.0
Kadinhani,Kadinhani|Saideli|Saiteli|syd ayly,Konya,Turkey,38.23972,32.21139,3.0,1121.0
Kabala,Kabala,Mardin,Turkey,37.35045,40.80287,3.0,823.0
Izmir,Azmir|Esmirna|IZM|Ismir|Izmir|Izmira|Izmiras|Izmiro|Smirna|Smirne|Smyrna|Smyrne|Yazmir|azmyr|ijamira|izamira|izmiri|izumiru|yi zi mi er,İzmir Province,Turkey,38.41273,27.13838,3.0,122.0
Ivrindi,Ivrindi,Balıkesir,Turkey,39.58389,27.48639,3.0,259.0
Isparta,sparta|Baris|Hamid|Hamid-Abad|Hamitabat|ISE|Isbarta|Isparta|Ispartah|Izbarta|Izparta|Sparta|Sparte|Ysparta|asbrtt|asparta|asprta|isaparata|iseupaleuta|isparta|usuparuta|yi si pa er ta|ysparta,Isparta,Turkey,37.76444,30.55222,3.0,1069.0
Iskenderun,Alejandreta|Aleksandretta|Alessandretta|Alexandretta|Alexandrette|Alexandria ad Issum|Iskandariyah|Iskanderun|Iskendehrun|Iskenderon|Iskenderun|Iskenderunas|Lissandretta|Myriandrus|askndrwn|askndrwnt|iseukendelun|yi si ken de lun,Hatay,Turkey,36.58718,36.17347,3.0,9.0
Isiklar,Isiklar,Afyonkarahisar Province,Turkey,38.67101,30.74098,3.0,1012.0
Iscehisar,Iscehisar,Afyonkarahisar Province,Turkey,38.86194,30.75028,3.0,1076.0
Inoenue,Inonu|Inonuciftligi,Karaman,Turkey,37.31667,33.76667,3.0,1256.0
Incirliova,Incirliova|Indzhirliova|Karahisar|Karapinar|anhyrlywa|anjyrlywa|aynjyrlywwa|yin ji er li ao wa,Aydın,Turkey,37.85222,27.72361,3.0,48.0
Incek,Incek|Indzhek,Ankara,Turkey,39.80701,32.69816,3.0,1158.0
Imranli,Hamidabad|Hamidabat|Hamilabat|Hamitabad|Hamitabat|Imraniye|Imranli|Umraniye,Sivas,Turkey,39.87544,38.11358,3.0,1604.0
Imamoglu,Imamoglu,Adana,Turkey,37.26506,35.65717,3.0,85.0
Ilica,Ilica|Ilici,Erzurum,Turkey,39.94653,41.0952,3.0,1768.0
Ilic,Ilic|Lce|Lic|Lisk|Pusadi,Erzincan,Turkey,39.45654,38.56474,3.0,1183.0
Ilgin,Ilgin|Tyriaeum,Konya,Turkey,38.27917,31.91389,3.0,1036.0
Ihsaniye,Ihsaniye,Afyonkarahisar Province,Turkey,39.02916,30.41639,3.0,1101.0
Igdir,gdur|Colakert|IGD|Idir|Igdir|Igdira|Igdyr|Igdyras|Iidir|Ugdur|agdyr|aghdyr|ayghdr|ayghdyr|e de er|idileu|igadira|igdira|igdiri|udouru|ygdyr,Iğdır,Turkey,39.92371,44.045,3.0,860.0
Idil,Distretto di Idil|Hazak|Hezek|Hezex|Idil|Idil'|Khazak|adyl|aydl|aydyl|yi di er,Şırnak,Turkey,37.33481,41.88944,3.0,770.0
Icmeler,Goleniye|Golenye|Ichmeler|Icmeler,Muğla,Turkey,36.79859,28.22635,3.0,7.0
Hueyuek,Hoyuk|Hoyuk Koyu|Huyuk,Konya,Turkey,37.95388,31.59639,3.0,1249.0
Hozat,Dersim|Hozat,Tunceli,Turkey,39.10029,39.20816,3.0,1524.0
Honaz,Chonai|Honaz,Denizli,Turkey,37.7573,29.26996,3.0,559.0
Hizan,Hizan,Bitlis,Turkey,38.22498,42.4183,3.0,1491.0
Hinis,Hinis|Khnus,Erzurum,Turkey,39.35766,41.69253,3.0,1700.0
Hilvan,Hilvan|Karacorun|Karacurum|Karacurun,Şanlıurfa,Turkey,37.58687,38.95505,3.0,590.0
Hidirbey,Cekmece|Hidirbey,Hatay,Turkey,36.20802,36.12787,3.0,125.0
Hekimhan,Hekimhan,Malatya,Turkey,38.81622,37.92882,3.0,1107.0
Hazro,Hazro,Diyarbakır Province,Turkey,38.24903,40.77129,3.0,980.0
Haymana,Hamam|Haymana|Sivrihamam|Yaban,Ankara,Turkey,39.43212,32.49732,3.0,1210.0
Havran,Havran,Balıkesir,Turkey,39.55833,27.09833,3.0,42.0
Hassa,Hassa,Hatay,Turkey,36.79944,36.51778,3.0,431.0
Hasyurt,Haskoy|Hasyurt,Antalya,Turkey,36.32415,30.22285,3.0,6.0
Hasanbeyli,Hasanbeyli,Osmaniye,Turkey,37.12838,36.54608,3.0,723.0
Harran,Altinbasak|Altunbasak|Altynbashak|Charan|Haran|Harran|Kharran,Şanlıurfa,Turkey,36.86,39.03139,3.0,369.0
Hanimciftligi,Hanimciftligi,Malatya,Turkey,38.37849,38.3348,3.0,905.0
Hani,Hani,Diyarbakır Province,Turkey,38.40741,40.38578,3.0,886.0
Hadim,Hadim|Khadim|Yukari Hadim,Konya,Turkey,36.98776,32.45674,3.0,1533.0
Hacilar,Hacilar,Kayseri,Turkey,38.64631,35.44937,3.0,1398.0
Hacibektas,Hacibektas|Karabuyuk|Karahuyuk,Nevşehir Province,Turkey,38.94077,34.5577,3.0,1284.0
Guezelcamli,Ghiour Changli|Guezelcamli,Aydın,Turkey,37.71333,27.22778,3.0,29.0
Gueruen,Gurun|Inonu,Sivas,Turkey,38.72225,37.27097,3.0,1335.0
Gueroymak,Cukur|Goroymak|Guroymak|Norsin,Bitlis,Turkey,38.5758,42.01558,3.0,1304.0
Guerbuez,Gurbuz,Diyarbakır Province,Turkey,38.37911,40.36248,3.0,875.0
Guendogmus,Eksere|Gundogmus,Antalya,Turkey,36.81339,31.99971,3.0,918.0
Guelsehir,Arapsun|Arebsun|Gulsehir,Nevşehir Province,Turkey,38.74594,34.62524,3.0,913.0
Guelnar,Gjul'nar|Gul'nar|Gulnar,Mersin,Turkey,36.34148,33.39921,3.0,977.0
Goeynuek,Gjojnjuk,Antalya,Turkey,36.66,30.55,3.0,53.0
Goereme,Corama|G'oreme|Gioremes|Gjorehmeh|Gjoreme|Goereme|Goreme|Gyoreme|Nkioreme|ge lei mei|ghwrym|goeleme|goreme rastriya nikunja|grmh|gwrmh|gyoreme guo li gong yuan|kexre me|kwrmt,Nevşehir Province,Turkey,38.64284,34.82885,3.0,1082.0
Goerdes,Gordes,Manisa,Turkey,38.93278,28.28942,3.0,671.0
Goenen,Gonen,Isparta,Turkey,37.95639,30.5114,3.0,1040.0
Goelmarmara,Golmarmara|Marmara,Manisa,Turkey,38.71389,27.91417,3.0,105.0
Goelhisar,Golhisar|Horzom|Horzum,Burdur,Turkey,37.1459,29.50876,3.0,1003.0
Goelbasi,Golbasi,Ankara,Turkey,39.79043,32.80903,3.0,990.0
Goelbasi,Gjol'bashi|Go'l'bashy|Goelbasi i Adiyaman|Gol'bashy|Golbasi|Sere Golan|Sergol|ge er ba she|gwlbashy  adyaman,Adıyaman Province,Turkey,37.78361,37.63667,3.0,898.0
Goeksun,Goksun,Kahramanmaraş,Turkey,38.02096,36.4973,3.0,1344.0
Gevas,Gevas|Vastan|Vaston,Van,Turkey,38.2921,43.10189,3.0,1722.0
Germencik,Germecik|Germencik|Igneabat|Igneada|Inabat|Ineabat|Mermencik,Aydın,Turkey,37.87056,27.60283,3.0,58.0
Gercues,Gercus|Gerdzhyush,Batman,Turkey,37.56249,41.37753,3.0,1047.0
Genc,Darahini|Genc|Genk,Bingöl,Turkey,38.74773,40.55343,3.0,1015.0
Gemerek,Gemerek,Sivas,Turkey,39.18342,36.07189,3.0,1208.0
Gelinkaya,Gelinkaya|Keferhavar|Keferhavvar|Keferhuvar|Keferhuvvar|Keferkhavvar,Mardin,Turkey,37.41732,41.2695,3.0,949.0
Gelendost,Gelendos|Gelendost,Isparta,Turkey,38.12083,31.01528,3.0,951.0
Gediz,Cadi|Gedis|Gediz,Kütahya,Turkey,38.99389,29.39131,3.0,750.0
Gazipasa,GZP|Gazipasa|Pazarci|Pazarcik|Pazarli|Selinti|Silinti|Trajanopolis,Antalya,Turkey,36.26942,32.31792,3.0,20.0
Gaziantep,Aintab|Antep|Ayintap|Dilok|GZT|Gazi-Ayintap|Gaziantep|Gaziantepa|Gaziantepas|Gaziantepo|Gazijantehp|Gazijantep|Guaziantep|Nkaziantep|Qazianteb|Qaziantep|gaji'antepa|gajiantepeu|gajiyantepa|gaziantepi|gaziyantepa|gazuiantepu|jia ji an tai pu|ka si xan tep,Gaziantep,Turkey,37.05944,37.3825,3.0,842.0
Foca,Eski Foca|Eski Foja|Eski Foka|Foca|Focha|Foilleri|Foja|Fokia|Fouges|Foujes|Karaca Foka|Karafoca|Palaies Phokes|Phocaea|Phogia,İzmir Province,Turkey,38.6703,26.75656,3.0,5.0
Finike,Finike|Phoenicus|fei ni kai|fnkh|fynykh|fynyqyh,Antalya,Turkey,36.295,30.14056,3.0,48.0
Fethiye,Fethieh|Fethiye|Fethiye-Calis|Fethy|Fetiye|Fetkhie|Makri|Makry|Telmessus|fei te xi ye|fetohiie|fthyh|fthyt|petiye|pthyyh,Muğla,Turkey,36.64038,29.12758,3.0,9.0
Felahiye,Felahiye|Fellahiye|Rumdigin,Kayseri,Turkey,39.09056,35.56722,3.0,1304.0
Ezine,Ezine,Canakkale,Turkey,39.78561,26.34083,3.0,49.0
Etlik,Etlik,Ankara,Turkey,39.98205,32.82459,3.0,941.0
Esme,Esme|ashmh,Uşak,Turkey,38.39976,28.96905,3.0,826.0
Eskisehir,Dorylaeum|ESK|Ehskishehkhir|Ehskishekhir|Eski Shahr|Eski Shehir|Eski shehr|Eski-chehir|Eskischehir|Eskisechir|Eskisechiras|Eskiseher|Eskisehir|Eskisehira|Eskisheher|Eskishekhir|ai si ji xie xi er|asky shhr|esakisehara|eseukisyehileu|eskisehira|eskishehiri|esukishehiru|sikishehiri,Eskişehir,Turkey,39.77667,30.52056,3.0,794.0
Erzurum,Ard-ar-Rum|Arzan-ar-Rum|Arzirum|Carana|ERZ|Ehrzorum|Ehrzurum|Erserum|Erzeroum|Erzerum|Erzirom|Erzirum|Erzurum|Erzuruma|Erzurumas|Kalikala|Karin|Theodosiopolis|Theodosioupoli|ai er zu lu mu|airazuruma|ard rwm|ardrwm|arzrwm|eleujulum|erajuruma|eruzurumu|erzuruma|erzurumi|xer su rum,Erzurum,Turkey,39.90861,41.27694,3.0,1914.0
Erzincan,Arzanjan|Aziris|ERC|Ehrzindzhan|Ehrzinzhan|Ersindjan|Ersingan|Ersingjan|Erzinca|Erzincam|Erzincan|Erzindjan|Erzindzan|Erzindzanas|Erzindzhan|Erzingan|Erzinjan|Erzinzhan|Erznka|Ezirgan|Jerznka|Yerznka|ai er jin zhan|arznjan|arzynjan|eleujinjan|erajikana|erajinajana|erjinajana|eruzuinjan|erzinjani|xer sin can,Erzincan,Turkey,39.73919,39.49015,3.0,1195.0
Eruh,Dih|Eruh|Erukh|Irs|Rekh,Siirt,Turkey,37.74183,42.17422,3.0,1215.0
